"Time [min]"	"Agitated seeds rep 1"	"Agitated seeds rep 2"	"Agitated seeds rep 3"	"Agitated seeds rep 4"	"Idle seeds rep 1"	"Idle seeds rep 2"	"Idle seeds rep 3"	"Idle seeds rep 4"	"idle fits"	"agitated fits"
41.5333333	0.933440209001306	0.899858684480987	0.863954932576295	0.851568596847198	0.732802796348458	0.755409582689335	0.806849176684514	0.767129757172655		
41.7666667	0.930471440446503	0.914311408016444	0.890569552874379	0.857811768378336	0.724658092103031	0.742658423493045	0.818213961006162	0.774017080562006		
42	0.937893361833511	0.912705549845838	0.883915897799858	0.867176525675043	0.747056028777955	0.758887171561051	0.805586422870997	0.762210240465977		
42.2333333	0.924533903336896	0.951246145940391	0.875931511710433	0.851568596847198	0.717531475888282	0.767001545595054	0.827053237700778	0.775984887244677		
42.4666667	0.921565134782092	0.923946557040082	0.8972232079489	0.859372561261121	0.730766620287101	0.776275115919629	0.84094352964946	0.77992050061002		
42.7	0.948284051775323	0.901464542651593	0.879923704755146	0.885906040268457	0.741965588624563	0.771638330757342	0.829578745327811	0.790743437364713		
42.9333333	0.934924593278708	0.946428571428572	0.887908090844571	0.870298111440612	0.741965588624563	0.720633693972179	0.834629760581877	0.769097563855327		
43.1666667	0.909690060562878	0.890223535457349	0.877262242725337	0.898392383330732	0.74400176468592	0.717156105100464	0.822002222446712	0.780904403951356		
43.4	0.937893361833511	0.960881294964029	0.82403300212917	0.831278289371001	0.729748532256423	0.721792890262751	0.832104252954844	0.771065370537998		
43.6333333	0.966096663104144	0.923946557040082	0.88125443577005	0.854690182612767	0.758254997115417	0.792503863987635	0.809374684311547	0.785823920658035		
43.8666667	0.964612278826742	0.923946557040082	0.874600780695529	0.857811768378336	0.753164556962025	0.793663060278207	0.83715526820891	0.791727340706049		
44.1	0.939377746110913	0.964093011305242	0.873270049680625	0.870298111440612	0.772508229544915	0.786707882534776	0.810637438125063	0.768113660513991		
44.3333333	0.967581047381546	0.928764131551902	0.905207594038325	0.874980490088965	0.738911324532528	0.778593508500773	0.849782806344075	0.807469794167421		
44.5666667	0.98836242726517	0.933581706063721	0.894561745919092	0.801623224598096	0.74400176468592	0.767001545595054	0.867461359733306	0.772049273879334		
44.8	0.934924593278708	0.978545734840699	0.859962739531583	0.874980490088965	0.776580581667628	0.784389489953632	0.84094352964946	0.761226337124641		
45.0333333	0.951252820330127	0.970516443987667	0.903876863023421	0.907757140627439	0.772508229544915	0.760046367851623	0.849782806344075	0.80550198748475		
45.2666667	0.949768436052725	0.943216855087359	0.878592973740241	0.86249414702669	0.771490141514236	0.77047913446677	0.815688453379129	0.771065370537998		
45.5	0.931955824723904	0.957669578622816	0.8972232079489	0.857811768378336	0.755200733023382	0.802936630602782	0.823264976260228	0.776968790586013		
45.7333333	0.977971737323358	0.948034429599178	0.886577359829667	0.879662868737319	0.766399701360844	0.772797527047913	0.851045560157592	0.77992050061002		
45.9666667	0.949768436052725	0.952852004110997	0.875931511710433	0.86249414702669	0.760291173176774	0.771638330757342	0.83336700676836	0.810421504191428		
46.2	0.940862130388315	0.933581706063721	0.911861249112846	0.873419697206181	0.767417789391523	0.760046367851623	0.86241034447924	0.771065370537998		
46.4333333	0.949768436052725	0.923946557040082	0.878592973740241	0.881223661620103	0.77556249363695	0.794822256568779	0.84094352964946	0.810421504191428		
46.6666667	0.969065431658948	0.948034429599178	0.859962739531583	0.892149211799594	0.755200733023382	0.800618238021638	0.856096575411658	0.769097563855327		
46.9	0.943830898943118	0.935187564234327	0.903876863023421	0.879662868737319	0.773526317575593	0.780911901081917	0.828315991514294	0.804518084143414		
47.1333333	0.939377746110913	0.957669578622816	0.890569552874379	0.870298111440612	0.779634845759663	0.791344667697063	0.864935852106273	0.77303317722067		
47.3666667	0.940862130388315	0.948034429599178	0.878592973740241	0.89058841891681	0.777598669698307	0.795981452859351	0.83715526820891	0.77992050061002		
47.6	0.970549815936349	0.936793422404933	0.92250709723208	0.885906040268457	0.790833814097126	0.793663060278207	0.851045560157592	0.782872210634027		
47.8333333	0.928987056169101	0.914311408016444	0.92250709723208	0.901513969096301	0.77556249363695	0.792503863987635	0.859884836852207	0.789759534023378		
48.0666667	0.923049519059494	0.949640287769784	0.917184173172463	0.850007803964414	0.794906166219839	0.797140649149923	0.854833821598141	0.811405407532764		
48.3	0.946799667497922	0.954457862281603	0.901215400993613	0.89058841891681	0.803050870465266	0.808732612055641	0.863673098292757	0.837970797748829		
48.5333333	0.958674741717136	0.99139260020555	0.887908090844571	0.843764632433276	0.799996606373231	0.814528593508501	0.859884836852207	0.785823920658035		
48.7666667	0.94531528322052	0.972122302158274	0.895892476933996	0.867176525675043	0.794906166219839	0.823802163833076	0.869986867360339	0.791727340706049		
49	0.942346514665717	0.936793422404933	0.935814407381122	0.839082253784923	0.795924254250518	0.800618238021638	0.882614405495505	0.807469794167421		
49.2333333	0.975002968768555	0.954457862281603	0.911861249112846	0.870298111440612	0.782689109851699	0.782071097372488	0.893979189817153	0.814357117556771		
49.4666667	0.955705973162332	0.922340698869476	0.910530518097942	0.867176525675043	0.783707197882377	0.794822256568779	0.864935852106273	0.797630760754064		
49.7	0.946799667497922	0.964093011305242	0.92250709723208	0.921804276572499	0.780652933790342	0.804095826893354	0.858622083038691	0.815341020898107		
49.9333333	0.949768436052725	0.962487153134635	0.934483676366217	0.892149211799594	0.783707197882377	0.812210200927357	0.83336700676836	0.824196150970129		
50.1666667	0.93640897755611	0.927158273381295	0.90653832505323	0.899953176213517	0.80101469440391	0.785548686244204	0.875037882614406	0.820260537604786		
50.4	0.972034200213751	0.93839928057554	0.923837828246984	0.873419697206181	0.836647775477653	0.812210200927357	0.89524194363067	0.833051281042151		
50.6333333	0.939377746110913	0.936793422404933	0.915853442157559	0.909317933510223	0.792869990158482	0.78902627511592	0.890190928376604	0.81927663426345		
50.8666667	0.934924593278708	0.952852004110997	0.91319198012775	0.893710004682379	0.791851902127804	0.811051004636785	0.869986867360339	0.810421504191428		
51.1	0.960159125994537	0.959275436793423	0.934483676366217	0.889027626034025	0.798978518342553	0.806414219474498	0.863673098292757	0.830099571018143		
51.3333333	0.960159125994537	0.92073484069887	0.929160752306601	0.90463555486187	0.806105134557301	0.798299845440495	0.877563390241438	0.813373214215436		
51.5666667	0.963127894549341	0.959275436793423	0.921176366217176	0.91868269080693	0.799996606373231	0.809891808346213	0.844731791090009	0.798614664095399		
51.8	0.951252820330127	0.972122302158274	0.90653832505323	0.923365069455283	0.823412631078834	0.799459041731066	0.883877159309021	0.816324924239443		
52.0333333	0.940862130388315	0.948034429599178	0.92250709723208	0.864054939909474	0.797960430311874	0.823802163833076	0.917971512273967	0.829115667676808		
52.2666667	0.937893361833511	0.936793422404933	0.918514904187367	0.90463555486187	0.785743373943734	0.818006182380216	0.863673098292757	0.815341020898107		
52.5	0.946799667497922	0.965698869475848	0.92250709723208	0.850007803964414	0.825448807140191	0.80177743431221	0.880088897868472	0.822228344287457		
52.7333333	0.980940505878162	0.911099691675231	0.923837828246984	0.870298111440612	0.825448807140191	0.818006182380216	0.886402666936054	0.813373214215436		
52.9666667	0.924533903336896	0.944822713257965	0.942468062455643	0.881223661620103	0.815267926833407	0.836553323029366	0.919234266087484	0.815341020898107		
53.2	0.973518584491153	0.941610996916752	0.882585166784954	0.854690182612767	0.78167102182102	0.819165378670788	0.905343974138802	0.822228344287457		
53.4333333	0.967581047381546	0.992998458376156	0.919845635202271	0.882784454502888	0.827484983201548	0.812210200927357	0.882614405495505	0.843874217796844		
53.6666667	0.958674741717136	0.984969167523124	0.907869056068134	0.889027626034025	0.817304102894764	0.812210200927357	0.909132235579351	0.839938604431501		
53.9	0.998753117206982	0.936793422404933	0.934483676366217	0.887466833151241	0.816286014864085	0.836553323029366	0.904081220325285	0.855681057892873		
54.1333333	0.977971737323358	0.994604316546763	0.942468062455643	0.945216169814266	0.814249838802729	0.834234930448223	0.872512374987372	0.836002991066158		
54.3666667	0.964612278826742	0.984969167523124	0.926499290276792	0.870298111440612	0.797960430311874	0.82032457496136	0.887665420749571	0.81927663426345		
54.6	0.98836242726517	0.951246145940391	0.973074875798439	0.90463555486187	0.835629687446975	0.842349304482226	0.919234266087484	0.854697154551537		
54.8333333	0.934924593278708	0.970516443987667	0.961098296664301	0.931169033869206	0.80101469440391	0.85741885625966	0.901555712698252	0.829115667676808		
55.0666667	0.972034200213751	0.989786742034944	0.930491483321505	0.873419697206181	0.811195574710693	0.858578052550232	0.916708758460451	0.809437600850093		
55.3	1.013596959981	0.964093011305242	0.947790986515259	0.892149211799594	0.824430719109512	0.844667697063369	0.902818466511769	0.861584477940887		
55.5333333	0.985393658710367	0.980151593011305	0.925168559261888	0.931169033869206	0.821376455017477	0.831916537867079	0.933124558036165	0.850761541186194		
55.7666667	0.969065431658948	0.976939876670093	0.910530518097942	0.910878726393008	0.825448807140191	0.806414219474498	0.896504697444186	0.861584477940887		
56	0.964612278826742	0.972122302158274	0.958436834634493	0.921804276572499	0.806105134557301	0.850463678516229	0.911657743206384	0.856664961234208		
56.2333333	0.98836242726517	0.959275436793423	0.941137331440738	0.91868269080693	0.822394543048156	0.840030911901082	0.892716436003637	0.827147860994136		
56.4666667	0.960159125994537	0.936793422404933	0.962429027679205	0.91868269080693	0.823412631078834	0.843508500772797	0.896504697444186	0.900940611594317		
56.7	0.955705973162332	0.954457862281603	0.969082682753726	0.968628063056033	0.834611599416296	0.829598145285935	0.888928174563087	0.856664961234208		
56.9333333	0.958674741717136	0.959275436793423	0.92250709723208	0.953020134228188	0.806105134557301	0.828438948995363	0.911657743206384	0.849777637844858		
57.1666667	0.982424890155563	1.00102774922919	0.958436834634493	0.89058841891681	0.827484983201548	0.816846986089644	0.92428528134155	0.845842024479515		
57.4	0.969065431658948	0.952852004110997	0.914522711142655	0.953020134228188	0.831557335324261	0.826120556414219	0.897767451257703	0.842890314455508		
57.6333333	0.975002968768555	0.972122302158274	0.934483676366217	0.885906040268457	0.830539247293583	0.833075734157651	0.911657743206384	0.857648864575544		
57.8666667	0.977971737323358	0.946428571428572	0.931822214336409	0.923365069455283	0.836647775477653	0.850463678516229	0.906606727952318	0.839938604431501		
58.1	0.997268732929581	0.957669578622816	0.95444464158978	0.943655376931481	0.833593511385618	0.835394126738794	0.921759773714517	0.853713251210201		
58.3333333	0.94531528322052	0.975334018499486	0.931822214336409	0.929608240986421	0.837665863508331	0.848145285935085	0.896504697444186	0.859616671258216		
58.5666667	0.977971737323358	0.944822713257965	0.935814407381122	0.909317933510223	0.851919095937829	0.834234930448223	0.904081220325285	0.860600574599551		
58.8	0.957190357439734	0.989786742034944	0.933152945351313	0.957702512876541	0.845810567753759	0.811051004636785	0.902818466511769	0.853713251210201		
59.0333333	0.958674741717136	0.959275436793423	0.930491483321505	0.91868269080693	0.843774391692402	0.834234930448223	0.934387311849682	0.843874217796844		
59.2666667	0.977971737323358	0.943216855087359	0.945129524485451	0.906196347744654	0.84479247972308	0.846986089644513	0.926810788968583	0.856664961234208		
59.5	0.995784348652179	0.962487153134635	0.942468062455643	0.938972998283128	0.860063800183256	0.829598145285935	0.925548035155066	0.843874217796844		
59.7333333	0.952737204607529	0.986575025693731	0.942468062455643	0.935851412517559	0.843774391692402	0.837712519319938	0.916708758460451	0.859616671258216		
59.9666667	0.960159125994537	0.951246145940391	0.965090489709014	0.938972998283128	0.843774391692402	0.83887171561051	0.914183250833417	0.870439608012909		
60.2	0.952737204607529	1.00102774922919	0.947790986515259	0.951459341345404	0.846828655784437	0.843508500772797	0.904081220325285	0.866503994647566		
60.4333333	0.961643510271939	0.986575025693731	0.946460255500355	0.912439519275792	0.850901007907151	0.856259659969088	0.939438327103748	0.843874217796844		
60.6666667	0.955705973162332	0.954457862281603	0.958436834634493	0.892149211799594	0.857009536091221	0.816846986089644	0.901555712698252	0.866503994647566		
60.9	1.00023750148438	0.941610996916752	0.943798793470547	0.93272982675199	0.858027624121899	0.828438948995363	0.915446004646934	0.884214254791609		
61.1333333	0.967581047381546	0.997816032887975	0.934483676366217	0.979553613235524	0.850901007907151	0.83887171561051	0.950803111425396	0.87240741469558		
61.3666667	0.982424890155563	0.980151593011305	0.947790986515259	0.937412205400344	0.849882919876472	0.840030911901082	0.939438327103748	0.877326931402259		
61.6	0.980940505878162	0.959275436793423	0.95444464158978	0.948337755579835	0.865154240336648	0.848145285935085	0.930599050409132	0.855681057892873		
61.8333333	0.963127894549341	0.960881294964029	0.953113910574876	0.917121897924146	0.850901007907151	0.835394126738794	0.94954035761188	0.895037191546303		
62.0666667	0.948284051775323	0.989786742034944	0.95444464158978	0.91868269080693	0.855991448060543	0.845826893353941	0.94575209617133	0.89110157818096		
62.3	0.972034200213751	0.959275436793423	0.943798793470547	0.957702512876541	0.843774391692402	0.853941267387944	0.94575209617133	0.882246448108938		
62.5333333	1.00172188576179	0.967304727646454	0.930491483321505	0.865615732792259	0.858027624121899	0.881761978361669	0.920497019901	0.879294738084931		
62.7666667	0.967581047381546	0.976939876670093	0.962429027679205	0.967067270173248	0.858027624121899	0.871329211746522	0.97479543388221	0.869455704671573		
63	0.98836242726517	0.967304727646454	0.934483676366217	0.942094584048697	0.863118064275291	0.870170015455951	0.929336296595616	0.876343028060923		
63.2333333	0.973518584491153	0.970516443987667	0.93847586941093	0.942094584048697	0.843774391692402	0.893353941267388	0.938175573290231	0.899956708252981		
63.4666667	1.00023750148438	0.976939876670093	0.961098296664301	0.91868269080693	0.874317032612753	0.859737248840804	0.940701080917264	0.905860128300996		
63.7	0.991331195819974	0.967304727646454	0.967751951738822	0.954580927110973	0.851919095937829	0.855100463678516	0.953328619052429	0.863552284623559		
63.9333333	0.97945612160076	0.986575025693731	0.961098296664301	0.94677696269705	0.859045712152578	0.881761978361669	0.92428528134155	0.895037191546303		
64.1666667	0.966096663104144	0.989786742034944	0.974405606813343	0.953020134228188	0.868208504428683	0.897990726429675	0.954591372865946	0.886182061474281		
64.4	0.976487353045956	0.962487153134635	0.941137331440738	0.945216169814266	0.875335120643432	0.855100463678516	0.960905141933529	0.87240741469558		
64.6333333	1.00172188576179	0.975334018499486	0.950452448545068	0.954580927110973	0.87024468049004	0.873647604327666	0.94954035761188	0.886182061474281		
64.8666667	0.976487353045956	0.984969167523124	0.95444464158978	0.968628063056033	0.879407472766145	0.872488408037094	0.963430649560562	0.869455704671573		
65.1	1.00765942287139	0.967304727646454	0.961098296664301	0.953020134228188	0.846828655784437	0.850463678516229	0.959642388120012	0.89798890157031		
65.3333333	0.980940505878162	1.02511562178828	0.978397799858056	0.91868269080693	0.887552177011572	0.852782071097372	0.936912819476715	0.895037191546303		
65.5666667	0.942346514665717	1.00584532374101	0.949121717530164	0.934290619634775	0.871262768520718	0.891035548686244	0.940701080917264	0.881262544767602		
65.8	0.976487353045956	0.986575025693731	0.961098296664301	0.985796784766662	0.875335120643432	0.872488408037094	0.940701080917264	0.914715258373018		
66.0333333	0.985393658710367	0.984969167523124	0.946460255500355	0.96082409864211	0.858027624121899	0.844667697063369	0.957116880492979	0.905860128300996		
66.2666667	0.964612278826742	0.992998458376156	0.93847586941093	0.938972998283128	0.898751145349035	0.846986089644513	0.928073542782099	0.877326931402259		
66.5	0.972034200213751	0.994604316546763	0.971744144783535	0.948337755579835	0.866172328367326	0.878284389489954	0.981109202949793	0.918650871738361		
66.7333333	0.973518584491153	0.981757451181912	0.951783179559972	0.937412205400344	0.863118064275291	0.865533230293663	0.957116880492979	0.887165964815617		
66.9666667	0.980940505878162	1.01869218910586	0.947790986515259	0.938972998283128	0.862099976244613	0.850463678516229	0.94954035761188	0.900940611594317		
67.2	0.986878042987768	0.983363309352518	0.991705110007097	0.921804276572499	0.867190416398005	0.892194744976816	0.964693403374078	0.922586485103704		
67.4333333	0.977971737323358	0.997816032887975	0.955775372604684	0.949898548462619	0.880425560796824	0.845826893353941	0.950803111425396	0.888149868156952		
67.6666667	0.982424890155563	0.978545734840699	0.983720723917672	0.959263305759326	0.887552177011572	0.879443585780526	0.964693403374078	0.890117674839624		
67.9	0.985393658710367	0.986575025693731	0.965090489709014	0.953020134228188	0.895696881257	0.886398763523957	0.97858369532276	0.879294738084931		
68.1333333	1.00172188576179	0.949640287769784	0.957106103619589	0.988918370532231	0.884497912919537	0.880602782071097	0.94954035761188	0.906844031642332		
68.3666667	1.00469065431659	1.03153905447071	0.957106103619589	0.909317933510223	0.87024468049004	0.887557959814529	0.94575209617133	0.902908418276989		
68.6	1.00023750148438	0.970516443987667	0.961098296664301	0.934290619634775	0.865154240336648	0.877125193199382	0.987422972017375	0.896021094887638		
68.8333333	1.013596959981	1.00263360739979	0.966421220723918	0.945216169814266	0.887552177011572	0.865533230293663	0.969744418628144	0.889133771498288		
69.0666667	0.976487353045956	1.01226875642343	0.951783179559972	0.920243483689715	0.902823497471748	0.884080370942813	0.959642388120012	0.857648864575544		
69.3	0.986878042987768	1.01066289825283	0.967751951738822	0.921804276572499	0.888570265042251	0.878284389489954	0.947014849984847	0.889133771498288		
69.5333333	1.01953449709061	1.02350976361768	0.959767565649397	0.942094584048697	0.917076729901246	0.893353941267388	0.969744418628144	0.925538195127711		
69.7666667	1.01953449709061	0.997816032887975	0.947790986515259	0.943655376931481	0.887552177011572	0.893353941267388	0.962167895747045	0.89798890157031		
70	0.995784348652179	0.965698869475848	0.96375975869411	0.988918370532231	0.882461736858181	0.884080370942813	0.964693403374078	0.890117674839624		
70.2333333	1.03289395558722	0.968910585817061	0.983720723917672	0.93272982675199	0.895696881257	0.8887171561051	0.968481664814628	0.922586485103704		
70.4666667	0.98836242726517	1.01869218910586	1.01565826827537	0.943655376931481	0.938456578545492	0.87596599690881	0.965956157187595	0.910779645007675		
70.7	0.980940505878162	1.00745118191161	0.969082682753726	0.921804276572499	0.903841585502427	0.881761978361669	0.959642388120012	0.91176354834901		
70.9333333	0.949768436052725	0.97372816032888	0.962429027679205	0.999843920711722	0.908932025655819	0.89451313755796	0.964693403374078	0.906844031642332		
71.1666667	0.958674741717136	0.99139260020555	0.966421220723918	0.977992820352739	0.910968201717175	0.884080370942813	0.994999494898475	0.90487622495966		
71.4	1.00320627003919	1.02190390544707	0.926499290276792	0.965506477290464	0.900787321410391	0.8887171561051	1.00005051015254	0.920618678421032		
71.6333333	0.991331195819974	1.02511562178828	0.987712916962385	0.90463555486187	0.890606441103608	0.887557959814529	1.00636427922012	0.921602581762368		
71.8666667	0.963127894549341	0.996210174717369	0.96375975869411	0.942094584048697	0.909950113686497	0.871329211746522	1.00888978684716	0.895037191546303		
72.1	0.973518584491153	1.00263360739979	0.946460255500355	0.954580927110973	0.890606441103608	0.887557959814529	0.943226588544297	0.939312841906411		
72.3333333	0.967581047381546	0.972122302158274	0.947790986515259	0.951459341345404	0.906895849594462	0.908423493044822	0.997525002525508	0.921602581762368		
72.5666667	0.980940505878162	1.01869218910586	0.977067068843151	0.971749648821602	0.925221434146673	0.901468315301391	0.943226588544297	0.932425518517061		
72.8	0.983909274432965	1.01548047276465	0.961098296664301	0.94677696269705	0.932348050361421	0.899149922720247	0.969744418628144	0.89110157818096		
73.0333333	0.995784348652179	1.00263360739979	0.97972853087296	0.931169033869206	0.898751145349035	0.899149922720247	0.960905141933529	0.929473808493054		
73.2666667	0.975002968768555	0.994604316546763	0.981059261887864	0.976432027469955	0.902823497471748	0.895672333848532	0.982371956763309	0.91176354834901		
73.5	0.970549815936349	1.02350976361768	0.983720723917672	0.996722334946153	0.918094817931924	0.879443585780526	0.997525002525508	0.928489905151718		
73.7333333	1.00914380714879	1.00263360739979	0.978397799858056	0.928047448103637	0.908932025655819	0.881761978361669	0.989948479644408	0.913731355031682		
73.9666667	0.989846811542572		0.966421220723918	0.957702512876541	0.918094817931924	0.899149922720247	0.963430649560562	0.934393325199733		
74.2	0.989846811542572		0.96375975869411	0.987357577649446	0.925221434146673	0.933925811437403	0.973532680068694	0.928489905151718		
74.4333333	0.976487353045956		0.978397799858056	0.959263305759326	0.915040553839889	0.917697063369397	0.982371956763309	0.915699161714353		
74.6666667	0.977971737323358		0.961098296664301	0.954580927110973	0.91402246580921	0.87596599690881	0.965956157187595	0.896021094887638		
74.9	0.98836242726517		0.957106103619589	0.953020134228188	0.94558319476024	0.906105100463679	0.982371956763309	0.910779645007675		
75.1333333	0.983909274432965		0.958436834634493	0.971749648821602	0.906895849594462	0.889876352395672	0.981109202949793	0.907827934983667		
75.3666667	1.00469065431659		0.974405606813343	0.948337755579835	0.93947466657617	0.920015455950541	0.987422972017375	0.898972804911646		
75.6	1.00617503859399		0.977067068843151	0.949898548462619	0.897733057318356	0.900309119010819	0.97479543388221	0.93045771183439		
75.8333333	1.02250326564541		0.970413413768631	0.998283127828937	0.948637458852276	0.906105100463679	0.981109202949793	0.913731355031682		
76.0666667	0.985393658710367		0.993035841022002	0.915561105041361	0.923185258085316	0.906105100463679	0.987422972017375	0.918650871738361		
76.3	0.967581047381546		0.957106103619589	1.00140471359451	0.917076729901246	0.901468315301391	0.958379634306496	0.934393325199733		
76.5333333	1.00320627003919		0.939806600425834	0.967067270173248	0.925221434146673	0.928129829984544	1.00383877159309	0.934393325199733		
76.7666667	1.00023750148438		1.00501242015614	0.984235991883877	0.915040553839889	0.928129829984544	0.991211233457925	0.914715258373018		
77	1.00469065431659		0.967751951738822	1.00764788512564	0.942528930668205	0.897990726429675	1.00762703303364	0.922586485103704		
77.2333333	1.00469065431659		0.981059261887864	0.963945684407679	0.924203346115994	0.89451313755796	0.992473987271442	0.925538195127711		
77.4666667	1.0106281914262		0.999689496096523	0.968628063056033	0.951691722944311	0.909582689335394	0.976058187695727	0.926522098469047		
77.7	1.02992518703242		0.981059261887864	0.963945684407679	0.951691722944311	0.926970633693972	0.997525002525508	0.922586485103704		
77.9333333	0.997268732929581		0.973074875798439	0.971749648821602	0.925221434146673	0.889876352395672	1.0202545711688	0.920618678421032		
78.1666667	1.00023750148438		0.962429027679205	0.987357577649446	0.954745987036346	0.8887171561051	0.984897464390342	0.924554291786375		
78.4	1.02101888136801		0.987712916962385	0.979553613235524	0.940492754606849	0.911901081916538	0.97858369532276	0.943248455271754		
78.6333333	0.997268732929581		0.974405606813343	0.981114406118308	0.948637458852276	0.920015455950541	0.986160218203859	0.920618678421032		
78.8666667	0.980940505878162		0.978397799858056	0.954580927110973	0.9333661383921	0.877125193199382	0.969744418628144	0.914715258373018		
79.1	0.964612278826742		0.983720723917672	0.931169033869206	0.952709810974989	0.921174652241113	0.969744418628144	0.928489905151718		
79.3333333	1.02398764992281		0.999689496096523	0.992039956297799	0.943547018698884	0.891035548686244	0.97858369532276	0.935377228541068		
79.5666667	1.01953449709061		0.982389992902768	0.965506477290464	0.942528930668205	0.926970633693972	0.955854126679463	0.922586485103704		
79.8	0.994299964374777		0.999689496096523	0.976432027469955	0.932348050361421	0.921174652241113	0.992473987271442	0.950135778661104		
80.0333333	1.02101888136801		0.978397799858056	0.982675199001093	0.949655546882954	0.929289026275116	0.979846449136276	0.917666968397025		
80.2666667	0.994299964374777		0.973074875798439	0.977992820352739	0.930311874300065	0.938562596599691	0.982371956763309	0.940296745247747		
80.5	0.980940505878162		1.01965046132009	0.970188855938817	0.938456578545492	0.908423493044822	0.997525002525508	0.938328938565075		
80.7333333	1.00469065431659		1.00900461320085	1.01389105665678	0.921149082023959	0.936244204018547	1.0278310940499	0.950135778661104		
80.9666667	0.991331195819974		1.00102022711143	0.970188855938817	0.922167170054638	0.917697063369397	0.969744418628144	0.954071392026447		
81.2	0.973518584491153		0.969082682753726	0.949898548462619	0.96492686734313	0.93160741885626	0.960905141933529	0.958007005391791		
81.4333333			0.97972853087296	0.970188855938817	0.948637458852276	0.923493044822257	0.97858369532276	0.949151875319769		
81.6666667			0.977067068843151	0.957702512876541	0.947619370821597	0.903786707882535	1.00131326396606	0.962926522098469		
81.9			0.967751951738822	0.971749648821602	0.923185258085316	0.959428129829984	0.983634710576826	0.912747451690346		
82.1333333			0.969082682753726	1.02325581395349	0.94558319476024	0.961746522411128	0.982371956763309	0.932425518517061		
82.3666667			0.975736337828247	0.973310441704386	0.935402314453457	0.911901081916538	0.991211233457925	0.938328938565075		
82.6			0.970413413768631	0.962384891524895	0.960854515220416	0.916537867078825	0.982371956763309	0.942264551930418		
82.8333333			0.986382185947481	0.96082409864211	0.944565106729562	0.889876352395672	0.948277603798363	0.958007005391791		
